     0	 20832.48047	   305.13785
    50	  3312.99756	    45.44591
   100	  1309.31435	    16.96429
   150	   737.20320	     8.88904
   200	   485.59109	     5.47008
   250	   330.24436	     3.61913
   300	   257.37146	     2.62733
   350	   199.93680	     1.96721
   400	   160.27281	     1.51713
   450	   136.04834	     1.22361
   500	   109.33741	     0.97502
   550	    93.89226	     0.80784
   600	    80.65197	     0.67576
   650	    69.76260	     0.57110
   700	    60.32127	     0.48602
   750	    54.00518	     0.42282
   800	    47.18738	     0.36561
   850	    41.16621	     0.31788
   900	    36.62159	     0.27850
   950	    33.11815	     0.24842
  1000	    29.44665	     0.21990
  1050	    26.75728	     0.19738
  1100	    23.75319	     0.17540
  1150	    21.52176	     0.15831
  1200	    19.28219	     0.14203
  1250	    17.37848	     0.12897
  1300	    16.00858	     0.11741
  1350	    14.35681	     0.10570
  1400	    13.33085	     0.09688
  1450	    12.26403	     0.08902
  1500	    10.94740	     0.08078
  1550	    10.03419	     0.07456
  1600	     9.07259	     0.06784
  1650	     8.30554	     0.06251
  1700	     7.77313	     0.05848
  1750	     7.09224	     0.05351
  1800	     6.64013	     0.05022
  1850	     5.99482	     0.04629
  1900	     5.48067	     0.04277
  1950	     5.09718	     0.03999
  2000	     4.67747	     0.03684
  2050	     4.34547	     0.03492
  2100	     4.06807	     0.03284
  2150	     3.75561	     0.03023
  2200	     3.39521	     0.02815
  2250	     3.21600	     0.02691
  2300	     2.93054	     0.02487
  2350	     2.76569	     0.02329
  2400	     2.54281	     0.02172
  2450	     2.37836	     0.02031
  2500	     2.17085	     0.01893
  2550	     2.04567	     0.01788
  2600	     1.85733	     0.01676
  2650	     1.75086	     0.01583
  2700	     1.62209	     0.01471
  2750	     1.55083	     0.01413
  2800	     1.39231	     0.01320
  2850	     1.30870	     0.01245
  2900	     1.22203	     0.01188
  2950	     1.14582	     0.01102
  3000	     1.02966	     0.01024
  3050	     0.97558	     0.00979
  3100	     0.91474	     0.00932
  3150	     0.86173	     0.00887
  3200	     0.78924	     0.00810
  3250	     0.75027	     0.00795
  3300	     0.68481	     0.00742
  3350	     0.64950	     0.00699
  3400	     0.59403	     0.00658
  3450	     0.56067	     0.00623
  3500	     0.51475	     0.00583
  3550	     0.48854	     0.00560
  3600	     0.43891	     0.00514
  3650	     0.41778	     0.00501
  3700	     0.39413	     0.00476
  3750	     0.36742	     0.00441
  3800	     0.35228	     0.00424
  3850	     0.32166	     0.00403
  3900	     0.30144	     0.00385
  3950	     0.27205	     0.00357
  4000	     0.26678	     0.00350
  4050	     0.24163	     0.00324
  4100	     0.23487	     0.00313
  4150	     0.21638	     0.00295
  4200	     0.20010	     0.00278
  4250	     0.18392	     0.00262
  4300	     0.17096	     0.00242
  4350	     0.15800	     0.00228
  4400	     0.15077	     0.00230
  4450	     0.14472	     0.00215
  4500	     0.13317	     0.00203
  4550	     0.12252	     0.00187
  4600	     0.11800	     0.00185
  4650	     0.10919	     0.00173
  4700	     0.09967	     0.00160
  4750	     0.09274	     0.00153
  4800	     0.08378	     0.00140
  4850	     0.08175	     0.00132
  4900	     0.07782	     0.00133
  4950	     0.06993	     0.00120
